"","work_year","job_category","salary_in_usd","experience_level","employment_type","work_setting","company_size","is_Data_Engineer","is_Data_Scientist","is_Data_Analyst","is_Machine_Learning_Engineer","is_Applied_Scientist","is_Research_Scientist","is_Analytics_Engineer","is_Data_Architect","is_residence_US"
"1458",2023,"Machine Learning and AI",222000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1459",2023,"Leadership and Management",160000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"1460",2023,"Leadership and Management",136000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"1461",2023,"Data Architecture and Modeling",206000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,1,1
"1462",2023,"Data Architecture and Modeling",134000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,1,1
"1463",2023,"Data Science and Research",155000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,0
"1464",2023,"Data Science and Research",105000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,0
"1465",2023,"Machine Learning and AI",287500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1466",2023,"Machine Learning and AI",212500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1467",2023,"Machine Learning and AI",190027,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1468",2023,"Machine Learning and AI",152022,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1469",2023,"Data Science and Research",19434,"Entry-level","Full-time","Remote","L",0,1,0,0,0,0,0,0,0
"1470",2023,"Data Engineering",130000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1471",2023,"Data Engineering",100000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1472",2023,"Data Engineering",250000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1473",2023,"Data Engineering",125000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1474",2023,"Data Engineering",131000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"1475",2023,"Data Engineering",88000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"1476",2023,"Data Analysis",80000,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1477",2023,"Data Analysis",50000,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1478",2023,"Machine Learning and AI",198000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1479",2023,"Machine Learning and AI",132000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1480",2023,"BI and Visualization",125000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1481",2023,"BI and Visualization",115000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1482",2023,"Data Engineering",184000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1483",2023,"Data Engineering",123000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1484",2023,"Leadership and Management",145000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1485",2023,"Leadership and Management",130000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1486",2023,"Machine Learning and AI",170700,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1487",2023,"Machine Learning and AI",113900,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1488",2023,"Data Engineering",184000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1489",2023,"Data Engineering",123000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1490",2023,"Machine Learning and AI",280000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1491",2023,"Machine Learning and AI",200000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1492",2023,"Data Engineering",185000,"Senior","Full-time","In-person","L",1,0,0,0,0,0,0,0,1
"1493",2023,"Data Engineering",81000,"Senior","Full-time","In-person","L",1,0,0,0,0,0,0,0,1
"1494",2023,"Machine Learning and AI",220000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1495",2023,"Machine Learning and AI",80000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1496",2023,"Data Science and Research",185000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1497",2023,"Data Science and Research",123000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1498",2023,"Leadership and Management",80000,"Executive","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1499",2023,"Leadership and Management",75000,"Executive","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1500",2023,"Data Science and Research",150000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"1501",2023,"Data Science and Research",130000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"1502",2023,"Data Analysis",53000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"1503",2023,"Data Analysis",48000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"1504",2023,"Leadership and Management",369120,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,1,0,0
"1505",2023,"Leadership and Management",73824,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,1,0,0
"1506",2023,"Data Science and Research",150000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1507",2023,"Data Science and Research",125000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1508",2023,"Data Science and Research",150000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1509",2023,"Data Science and Research",130000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1510",2023,"Data Engineering",70748,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"1511",2023,"Data Engineering",67056,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"1512",2023,"Data Engineering",190000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1513",2023,"Data Engineering",170000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1514",2023,"Data Analysis",125000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"1515",2023,"Data Analysis",115000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"1516",2023,"Data Engineering",130000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1517",2023,"Data Engineering",101570,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1518",2023,"Data Engineering",150000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1519",2023,"Data Engineering",115000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1520",2023,"Data Engineering",184000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1521",2023,"Data Engineering",123000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1522",2023,"Machine Learning and AI",194000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1523",2023,"Machine Learning and AI",175000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1524",2023,"Data Analysis",185000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1525",2023,"Data Analysis",160000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1526",2023,"Data Engineering",185000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1527",2023,"Data Engineering",50000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1528",2023,"Leadership and Management",80000,"Executive","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1529",2023,"Leadership and Management",70000,"Executive","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1530",2023,"Machine Learning and AI",254000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1531",2023,"Machine Learning and AI",200000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1532",2023,"Data Engineering",130916,"Entry-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1533",2023,"Data Engineering",120000,"Entry-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1534",2023,"Data Science and Research",160000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1535",2023,"Data Science and Research",130000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1536",2023,"Data Science and Research",218213,"Senior","Full-time","Remote","M",0,0,0,0,1,0,0,0,1
"1537",2023,"Data Science and Research",178538,"Senior","Full-time","Remote","M",0,0,0,0,1,0,0,0,1
"1538",2023,"Data Science and Research",222200,"Mid-level","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"1539",2023,"Data Science and Research",136000,"Mid-level","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"1540",2023,"Data Science and Research",316000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1541",2023,"Data Science and Research",202000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1542",2023,"Data Science and Research",222200,"Mid-level","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"1543",2023,"Data Science and Research",136000,"Mid-level","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"1544",2023,"Data Science and Research",189750,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1545",2023,"Data Science and Research",119213,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1546",2023,"Leadership and Management",162000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"1547",2023,"Leadership and Management",130000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"1548",2023,"BI and Visualization",170200,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1549",2023,"BI and Visualization",83900,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1550",2023,"BI and Visualization",202800,"Senior","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"1551",2023,"BI and Visualization",104300,"Senior","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"1552",2023,"Machine Learning and AI",250944,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1553",2023,"Machine Learning and AI",205318,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1554",2023,"Data Engineering",155000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1555",2023,"Data Engineering",125000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1556",2023,"Data Science and Research",135000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1557",2023,"Data Science and Research",114000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1558",2023,"Data Science and Research",218213,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1559",2023,"Data Science and Research",178538,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1560",2023,"Data Science and Research",240000,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"1561",2023,"Data Science and Research",163200,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"1562",2023,"Machine Learning and AI",258800,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1563",2023,"Machine Learning and AI",199200,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1564",2023,"Data Science and Research",215625,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1565",2023,"Data Science and Research",159375,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1566",2023,"Machine Learning and AI",155000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1567",2023,"Machine Learning and AI",125000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1568",2023,"Data Engineering",170000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1569",2023,"Data Engineering",100000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1570",2023,"Machine Learning and AI",234000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1571",2023,"Machine Learning and AI",208000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1572",2023,"Data Science and Research",203000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1573",2023,"Data Science and Research",133000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1574",2023,"Data Science and Research",272400,"Senior","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"1575",2023,"Data Science and Research",140100,"Senior","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"1576",2023,"Data Engineering",282000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1577",2023,"Data Engineering",208000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1578",2023,"Data Analysis",93919,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"1579",2023,"Data Analysis",51962,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"1580",2023,"Data Science and Research",211000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1581",2023,"Data Science and Research",185000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1582",2023,"BI and Visualization",118800,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1583",2023,"BI and Visualization",75000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1584",2023,"Machine Learning and AI",159350,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1585",2023,"Machine Learning and AI",130100,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1586",2023,"Data Science and Research",262000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1587",2023,"Data Science and Research",245000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1588",2023,"Data Science and Research",190000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1589",2023,"Data Science and Research",150000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1590",2023,"Leadership and Management",205218,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"1591",2023,"Leadership and Management",136743,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"1592",2023,"Data Science and Research",185000,"Senior","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"1593",2023,"Data Science and Research",94600,"Senior","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"1594",2023,"Data Science and Research",160000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1595",2023,"Data Science and Research",107000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1596",2023,"Machine Learning and AI",264400,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1597",2023,"Machine Learning and AI",176300,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1598",2023,"Data Science and Research",160000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1599",2023,"Data Science and Research",107000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1600",2023,"Data Science and Research",275000,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"1601",2023,"Data Science and Research",175000,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"1602",2023,"Machine Learning and AI",76000,"Entry-level","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"1603",2023,"Data Analysis",53984,"Mid-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"1604",2023,"Data Analysis",43187,"Mid-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"1605",2023,"Data Analysis",80800,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1606",2023,"Data Analysis",53800,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1607",2023,"BI and Visualization",150000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1608",2023,"BI and Visualization",125000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1609",2023,"Data Science and Research",210000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1610",2023,"Data Science and Research",180000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1611",2023,"Data Engineering",210000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1612",2023,"Data Engineering",155000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1613",2023,"Data Science and Research",169500,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1614",2023,"Data Science and Research",138000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1615",2023,"Data Engineering",226700,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1616",2023,"Data Engineering",133300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1617",2023,"Data Science and Research",278700,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"1618",2023,"Data Science and Research",159300,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"1619",2023,"Machine Learning and AI",180000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1620",2023,"Machine Learning and AI",120000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1621",2023,"BI and Visualization",125000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1622",2023,"BI and Visualization",115000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1623",2023,"Data Science and Research",297300,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1624",2023,"Data Science and Research",198200,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1625",2023,"Data Science and Research",204500,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1626",2023,"Data Science and Research",138900,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1627",2023,"Leadership and Management",110400,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1628",2023,"Leadership and Management",68000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1629",2023,"Data Science and Research",260600,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1630",2023,"Data Science and Research",170500,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1631",2023,"Data Management and Strategy",63750,"Entry-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1632",2023,"Data Management and Strategy",46400,"Entry-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1633",2023,"Data Science and Research",214872,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1634",2023,"Data Science and Research",186846,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1635",2023,"Data Analysis",95000,"Mid-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1636",2023,"Data Analysis",70600,"Mid-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1637",2023,"Data Analysis",149500,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"1638",2023,"Data Analysis",127075,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"1639",2023,"Data Engineering",162000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1640",2023,"Data Engineering",111000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"1641",2023,"Machine Learning and AI",280000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1642",2023,"Machine Learning and AI",182750,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1643",2023,"Data Science and Research",212800,"Senior","Full-time","In-person","L",0,0,0,0,0,1,0,0,1
"1644",2023,"Data Science and Research",124100,"Senior","Full-time","In-person","L",0,0,0,0,0,1,0,0,1
"1645",2023,"Data Science and Research",196000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1646",2023,"Data Science and Research",142600,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1647",2023,"BI and Visualization",185000,"Senior","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"1648",2023,"BI and Visualization",79600,"Senior","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"1649",2023,"Data Architecture and Modeling",193000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,1,1
"1650",2023,"Data Architecture and Modeling",110000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,1,1
"1651",2023,"Data Science and Research",245000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1652",2023,"Data Science and Research",185000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1653",2023,"Data Engineering",154000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1654",2023,"Data Engineering",103000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1655",2023,"Data Analysis",80000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1656",2023,"Data Analysis",70000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1657",2023,"Data Engineering",250000,"Executive","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1658",2023,"Data Engineering",225000,"Executive","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1659",2023,"Data Analysis",90000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1660",2023,"Data Analysis",80000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"1661",2023,"Data Analysis",61520,"Mid-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"1662",2023,"Data Analysis",49216,"Mid-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"1663",2023,"Data Engineering",205000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1664",2023,"Data Engineering",167500,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1665",2023,"Data Science and Research",202600,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1666",2023,"Data Science and Research",168800,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1667",2023,"Data Science and Research",164000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1668",2023,"Data Science and Research",130000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1669",2023,"Machine Learning and AI",240000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,0
"1670",2023,"Machine Learning and AI",220000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,0
"1671",2023,"Data Science and Research",168000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1672",2023,"Data Science and Research",130000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1673",2023,"Data Engineering",185900,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1674",2023,"Data Engineering",129300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1675",2023,"Machine Learning and AI",297300,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1676",2023,"Machine Learning and AI",198200,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1677",2023,"Machine Learning and AI",190000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1678",2023,"Machine Learning and AI",156000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1679",2023,"Machine Learning and AI",205000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1680",2023,"Machine Learning and AI",152000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1681",2023,"Data Science and Research",196500,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1682",2023,"Data Science and Research",97300,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"1683",2023,"Machine Learning and AI",260000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1684",2023,"Machine Learning and AI",192000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"1685",2023,"Data Science and Research",216000,"Senior","Full-time","Remote","M",0,0,0,0,1,0,0,0,1
"1686",2023,"Data Science and Research",184000,"Senior","Full-time","Remote","M",0,0,0,0,1,0,0,0,1
"1687",2023,"Machine Learning and AI",192000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1688",2023,"Machine Learning and AI",164000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1689",2023,"Machine Learning and AI",227700,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1690",2023,"Machine Learning and AI",154836,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"1691",2023,"Data Science and Research",160000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1692",2023,"Data Science and Research",140000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1693",2023,"Data Science and Research",168000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1694",2023,"Data Science and Research",130000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1695",2023,"Machine Learning and AI",285000,"Mid-level","Full-time","In-person","L",0,0,0,1,0,0,0,0,1
"1696",2023,"Machine Learning and AI",190000,"Mid-level","Full-time","In-person","L",0,0,0,1,0,0,0,0,1
"1697",2023,"Data Science and Research",405000,"Mid-level","Full-time","In-person","L",0,0,0,0,0,1,0,0,1
"1698",2023,"Data Science and Research",270000,"Mid-level","Full-time","In-person","L",0,0,0,0,0,1,0,0,1
"1699",2023,"Data Engineering",214300,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1700",2023,"Data Engineering",108500,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"1701",2023,"Data Science and Research",145000,"Mid-level","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1702",2023,"Data Science and Research",115000,"Mid-level","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1703",2023,"Data Science and Research",130000,"Mid-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1704",2023,"Data Science and Research",113000,"Mid-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"1705",2023,"Data Science and Research",194500,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1706",2023,"Data Science and Research",110250,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1707",2023,"Data Science and Research",295000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1708",2023,"Data Science and Research",177300,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"1709",2023,"Data Analysis",55368,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,0
"1710",2023,"Data Analysis",44294,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,0
"1711",2023,"Data Science and Research",136000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1712",2023,"Data Science and Research",104000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"1713",2023,"Data Science and Research",222200,"Mid-level","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"1714",2023,"Data Science and Research",136000,"Mid-level","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"1715",2023,"Data Science and Research",192000,"Senior","Full-time","Remote","M",0,0,0,0,1,0,0,0,1
